;   characteristic Earth spectrum at quadrature phase
;   from Virtual Planetary Laboratory 3-D spectral Earth model:
;   Robinson, T.D, Meadows, V.S., et al. 2011, Astrobiology, 11, 393.
;
;   contact: Tyler Robinson (robinson.tyler.d@gmail.com)
;
;   wavelength    intensity   solar flux   reflectance
;     [um]      [W/m**2/um/sr][W/m**2/um]
     0.161132 -1.81907e-13     0.252907 -2.25964e-12
     0.161134 -1.82023e-13     0.253067 -2.25964e-12
     0.161137 -1.82138e-13     0.253228 -2.25964e-12
     0.161140 -1.82253e-13     0.253387 -2.25964e-12
     0.161142 -1.82368e-13     0.253548 -2.25964e-12
     0.161145 -1.82484e-13     0.253709 -2.25964e-12
     0.161147 -1.82614e-13     0.253890 -2.25964e-12
     0.161150 -1.82608e-13     0.253882 -2.25964e-12
     0.161153 -1.82342e-13     0.253512 -2.25964e-12
     0.161155 -1.81824e-13     0.252790 -2.25964e-12
     0.161158 -1.81376e-13     0.252168 -2.25964e-12
     0.161160 -1.80912e-13     0.251523 -2.25964e-12
     0.161163 -1.80478e-13     0.250920 -2.25964e-12
     0.161166 -1.80029e-13     0.250296 -2.25964e-12
     0.161168 -1.79565e-13     0.249650 -2.25964e-12
     0.161171 -1.79131e-13     0.249047 -2.25964e-12
     0.161173 -1.78667e-13     0.248401 -2.25964e-12
     0.161176 -1.78220e-13     0.247781 -2.25964e-12
     0.161179 -1.77769e-13     0.247153 -2.25964e-12
     0.161181 -1.77322e-13     0.246532 -2.25964e-12
     0.161184 -1.76873e-13     0.245908 -2.25964e-12
     0.161186 -1.76422e-13     0.245280 -2.25964e-12
     0.161189 -1.75975e-13     0.244659 -2.25964e-12
     0.161192 -1.75526e-13     0.244035 -2.25964e-12
     0.161194 -1.75076e-13     0.243409 -2.25964e-12
     0.161197 -1.74542e-13     0.242666 -2.25964e-12
     0.161199 -1.74158e-13     0.242133 -2.25964e-12
     0.161202 -1.73833e-13     0.241681 -2.25964e-12
     0.161205 -1.73428e-13     0.241118 -2.25964e-12
     0.161207 -1.73061e-13     0.240608 -2.25964e-12
     0.161210 -1.72699e-13     0.240104 -2.25964e-12
     0.161212 -1.72335e-13     0.239598 -2.25964e-12
     0.161215 -1.71970e-13     0.239091 -2.25964e-12
     0.161218 -1.71606e-13     0.238585 -2.25964e-12
     0.161220 -1.71242e-13     0.238078 -2.25964e-12
     0.161223 -1.70877e-13     0.237572 -2.25964e-12
     0.161225 -1.70513e-13     0.237065 -2.25964e-12
     0.161228 -1.70148e-13     0.236558 -2.25964e-12
     0.161231 -1.69786e-13     0.236055 -2.25964e-12
     0.161233 -1.69420e-13     0.235545 -2.25964e-12
     0.161236 -1.69057e-13     0.235041 -2.25964e-12
     0.161238 -1.68691e-13     0.234532 -2.25964e-12
     0.161241 -1.68329e-13     0.234028 -2.25964e-12
     0.161244 -1.67962e-13     0.233518 -2.25964e-12
     0.161246 -1.67539e-13     0.232931 -2.25964e-12
     0.161249 -1.67351e-13     0.232669 -2.25964e-12
     0.161251 -1.67717e-13     0.233178 -2.25964e-12
     0.161254 -1.68830e-13     0.234726 -2.25964e-12
     0.161257 -1.70215e-13     0.236651 -2.25964e-12
     0.161259 -1.71487e-13     0.238419 -2.25964e-12
     0.161262 -1.72751e-13     0.240177 -2.25964e-12
     0.161264 -1.74016e-13     0.241936 -2.25964e-12
     0.161267 -1.75281e-13     0.243694 -2.25964e-12
     0.161270 -1.76545e-13     0.245452 -2.25964e-12
     0.161272 -1.77810e-13     0.247210 -2.25964e-12
     0.161275 -1.79074e-13     0.248968 -2.25964e-12
     0.161277 -1.80339e-13     0.250726 -2.25964e-12
     0.161280 -1.81604e-13     0.252485 -2.25964e-12
     0.161283 -1.82876e-13     0.254253 -2.25964e-12
     0.161285 -1.84133e-13     0.256001 -2.25964e-12
     0.161288 -1.85405e-13     0.257769 -2.25964e-12
     0.161290 -1.86662e-13     0.259518 -2.25964e-12
     0.161293 -1.87936e-13     0.261288 -2.25964e-12
     0.161296 -1.89341e-13     0.263243 -2.25964e-12
     0.161298 -1.90562e-13     0.264939 -2.25964e-12
     0.161301 -1.91209e-13     0.265839 -2.25964e-12
     0.161303 -1.91584e-13     0.266361 -2.25964e-12
     0.161306 -1.91884e-13     0.266778 -2.25964e-12
     0.161309 -1.92124e-13     0.267111 -2.25964e-12
     0.161311 -1.92361e-13     0.267441 -2.25964e-12
     0.161314 -1.92601e-13     0.267775 -2.25964e-12
     0.161316 -1.92838e-13     0.268104 -2.25964e-12
     0.161319 -1.93078e-13     0.268437 -2.25964e-12
     0.161322 -1.93309e-13     0.268758 -2.25964e-12
     0.161324 -1.93555e-13     0.269100 -2.25964e-12
     0.161327 -1.93786e-13     0.269421 -2.25964e-12
     0.161329 -1.94024e-13     0.269752 -2.25964e-12
     0.161332 -1.94262e-13     0.270084 -2.25964e-12
     0.161335 -1.94501e-13     0.270416 -2.25964e-12
     0.161337 -1.94741e-13     0.270749 -2.25964e-12
     0.161340 -1.94978e-13     0.271079 -2.25964e-12
     0.161342 -1.95217e-13     0.271412 -2.25964e-12
     0.161345 -1.95467e-13     0.271759 -2.25964e-12
     0.161348 -1.95715e-13     0.272104 -2.25964e-12
     0.161350 -1.95782e-13     0.272197 -2.25964e-12
     0.161353 -1.95600e-13     0.271944 -2.25964e-12
     0.161355 -1.95229e-13     0.271429 -2.25964e-12
     0.161358 -1.94904e-13     0.270976 -2.25964e-12
     0.161361 -1.94578e-13     0.270523 -2.25964e-12
     0.161363 -1.94251e-13     0.270068 -2.25964e-12
     0.161366 -1.93925e-13     0.269615 -2.25964e-12
     0.161368 -1.93600e-13     0.269163 -2.25964e-12
     0.161371 -1.93272e-13     0.268708 -2.25964e-12
     0.161374 -1.92947e-13     0.268255 -2.25964e-12
     0.161376 -1.92619e-13     0.267800 -2.25964e-12
     0.161379 -1.92296e-13     0.267350 -2.25964e-12
     0.161381 -1.91968e-13     0.266895 -2.25964e-12
     0.161384 -1.91643e-13     0.266442 -2.25964e-12
     0.161387 -1.91315e-13     0.265987 -2.25964e-12
     0.161389 -1.90992e-13     0.265537 -2.25964e-12
     0.161392 -1.90664e-13     0.265082 -2.25964e-12
     0.161394 -1.90338e-13     0.264628 -2.25964e-12
     0.161397 -1.89971e-13     0.264118 -2.25964e-12
     0.161400 -1.89619e-13     0.263628 -2.25964e-12
     0.161402 -1.89042e-13     0.262827 -2.25964e-12
     0.161405 -1.88102e-13     0.261519 -2.25964e-12
     0.161407 -1.87273e-13     0.260367 -2.25964e-12
     0.161410 -1.86442e-13     0.259211 -2.25964e-12
     0.161413 -1.85615e-13     0.258062 -2.25964e-12
     0.161415 -1.84784e-13     0.256906 -2.25964e-12
     0.161418 -1.83957e-13     0.255756 -2.25964e-12
     0.161420 -1.83130e-13     0.254607 -2.25964e-12
     0.161423 -1.82303e-13     0.253457 -2.25964e-12
     0.161426 -1.81472e-13     0.252301 -2.25964e-12
     0.161428 -1.80645e-13     0.251152 -2.25964e-12
     0.161431 -1.79813e-13     0.249996 -2.25964e-12
     0.161434 -1.78987e-13     0.248846 -2.25964e-12
     0.161436 -1.78155e-13     0.247690 -2.25964e-12
     0.161439 -1.77328e-13     0.246540 -2.25964e-12
     0.161441 -1.76502e-13     0.245391 -2.25964e-12
     0.161444 -1.75673e-13     0.244239 -2.25964e-12
     0.161447 -1.74719e-13     0.242912 -2.25964e-12
     0.161449 -1.73981e-13     0.241887 -2.25964e-12
     0.161452 -1.73342e-13     0.240998 -2.25964e-12
     0.161454 -1.72458e-13     0.239770 -2.25964e-12
     0.161457 -1.71613e-13     0.238595 -2.25964e-12
     0.161460 -1.70801e-13     0.237466 -2.25964e-12
     0.161462 -1.69994e-13     0.236344 -2.25964e-12
     0.161465 -1.69182e-13     0.235215 -2.25964e-12
     0.161467 -1.68375e-13     0.234093 -2.25964e-12
     0.161470 -1.67563e-13     0.232964 -2.25964e-12
     0.161473 -1.66756e-13     0.231842 -2.25964e-12
     0.161475 -1.65945e-13     0.230714 -2.25964e-12
     0.161478 -1.65138e-13     0.229592 -2.25964e-12
     0.161480 -1.64358e-13     0.228507 -2.25964e-12
     0.161483 -1.63546e-13     0.227380 -2.25964e-12
     0.161486 -1.62739e-13     0.226257 -2.25964e-12
     0.161488 -1.61928e-13     0.225129 -2.25964e-12
     0.161491 -1.61121e-13     0.224007 -2.25964e-12
     0.161493 -1.60309e-13     0.222878 -2.25964e-12
     0.161496 -1.59367e-13     0.221569 -2.25964e-12
     0.161499 -1.58638e-13     0.220555 -2.25964e-12
     0.161501 -1.58177e-13     0.219915 -2.25964e-12
     0.161504 -1.57701e-13     0.219253 -2.25964e-12
     0.161507 -1.57218e-13     0.218582 -2.25964e-12
     0.161509 -1.56789e-13     0.217984 -2.25964e-12
     0.161512 -1.56362e-13     0.217391 -2.25964e-12
     0.161514 -1.55949e-13     0.216817 -2.25964e-12
     0.161517 -1.55520e-13     0.216220 -2.25964e-12
     0.161520 -1.55092e-13     0.215626 -2.25964e-12
     0.161522 -1.54663e-13     0.215029 -2.25964e-12
     0.161525 -1.54236e-13     0.214435 -2.25964e-12
     0.161527 -1.53804e-13     0.213834 -2.25964e-12
     0.161530 -1.53377e-13     0.213240 -2.25964e-12
     0.161533 -1.52947e-13     0.212643 -2.25964e-12
     0.161535 -1.52520e-13     0.212049 -2.25964e-12
     0.161538 -1.52090e-13     0.211452 -2.25964e-12
     0.161540 -1.51663e-13     0.210858 -2.25964e-12
     0.161543 -1.51250e-13     0.210284 -2.25964e-12
     0.161546 -1.50771e-13     0.209618 -2.25964e-12
     0.161548 -1.50336e-13     0.209012 -2.25964e-12
     0.161551 -1.49994e-13     0.208538 -2.25964e-12
     0.161554 -1.49556e-13     0.207928 -2.25964e-12
     0.161556 -1.49005e-13     0.207162 -2.25964e-12
     0.161559 -1.48534e-13     0.206508 -2.25964e-12
     0.161561 -1.48061e-13     0.205850 -2.25964e-12
     0.161564 -1.47591e-13     0.205196 -2.25964e-12
     0.161567 -1.47133e-13     0.204560 -2.25964e-12
     0.161569 -1.46660e-13     0.203902 -2.25964e-12
     0.161572 -1.46189e-13     0.203248 -2.25964e-12
     0.161574 -1.45716e-13     0.202590 -2.25964e-12
     0.161577 -1.45246e-13     0.201936 -2.25964e-12
     0.161580 -1.44770e-13     0.201274 -2.25964e-12
     0.161582 -1.44299e-13     0.200620 -2.25964e-12
     0.161585 -1.43826e-13     0.199962 -2.25964e-12
     0.161587 -1.43355e-13     0.199308 -2.25964e-12
     0.161590 -1.42882e-13     0.198650 -2.25964e-12
     0.161593 -1.42427e-13     0.198017 -2.25964e-12
     0.161595 -1.41915e-13     0.197305 -2.25964e-12
     0.161598 -1.41438e-13     0.196642 -2.25964e-12
     0.161600 -1.41275e-13     0.196415 -2.25964e-12
     0.161603 -1.41443e-13     0.196649 -2.25964e-12
     0.161606 -1.41819e-13     0.197172 -2.25964e-12
     0.161608 -1.42147e-13     0.197627 -2.25964e-12
     0.161611 -1.42472e-13     0.198080 -2.25964e-12
     0.161614 -1.42788e-13     0.198520 -2.25964e-12
     0.161616 -1.43114e-13     0.198972 -2.25964e-12
     0.161619 -1.43441e-13     0.199427 -2.25964e-12
     0.161621 -1.43768e-13     0.199882 -2.25964e-12
     0.161624 -1.44096e-13     0.200337 -2.25964e-12
     0.161627 -1.44421e-13     0.200790 -2.25964e-12
     0.161629 -1.44751e-13     0.201247 -2.25964e-12
     0.161632 -1.45078e-13     0.201703 -2.25964e-12
     0.161634 -1.45403e-13     0.202155 -2.25964e-12
     0.161637 -1.45718e-13     0.202593 -2.25964e-12
     0.161640 -1.46045e-13     0.203047 -2.25964e-12
     0.161642 -1.46372e-13     0.203502 -2.25964e-12
     0.161645 -1.46715e-13     0.203979 -2.25964e-12
     0.161648 -1.47077e-13     0.204482 -2.25964e-12
     0.161650 -1.47296e-13     0.204786 -2.25964e-12
     0.161653 -1.47464e-13     0.205020 -2.25964e-12
     0.161655 -1.47654e-13     0.205284 -2.25964e-12
     0.161658 -1.47816e-13     0.205509 -2.25964e-12
     0.161661 -1.47979e-13     0.205736 -2.25964e-12
     0.161663 -1.48140e-13     0.205960 -2.25964e-12
     0.161666 -1.48303e-13     0.206186 -2.25964e-12
     0.161668 -1.48465e-13     0.206412 -2.25964e-12
     0.161671 -1.48627e-13     0.206637 -2.25964e-12
     0.161674 -1.48784e-13     0.206855 -2.25964e-12
     0.161676 -1.48945e-13     0.207080 -2.25964e-12
     0.161679 -1.49109e-13     0.207307 -2.25964e-12
     0.161681 -1.49270e-13     0.207531 -2.25964e-12
     0.161684 -1.49432e-13     0.207757 -2.25964e-12
     0.161687 -1.49595e-13     0.207982 -2.25964e-12
     0.161689 -1.49757e-13     0.208208 -2.25964e-12
     0.161692 -1.49919e-13     0.208434 -2.25964e-12
     0.161695 -1.50075e-13     0.208651 -2.25964e-12
     0.161697 -1.50265e-13     0.208915 -2.25964e-12
     0.161700 -1.50366e-13     0.209055 -2.25964e-12
     0.161702 -1.50371e-13     0.209061 -2.25964e-12
     0.161705 -1.50318e-13     0.208987 -2.25964e-12
     0.161708 -1.50265e-13     0.208914 -2.25964e-12
     0.161710 -1.50212e-13     0.208841 -2.25964e-12
     0.161713 -1.50161e-13     0.208770 -2.25964e-12
     0.161715 -1.50109e-13     0.208697 -2.25964e-12
     0.161718 -1.50056e-13     0.208624 -2.25964e-12
     0.161721 -1.50003e-13     0.208551 -2.25964e-12
     0.161723 -1.49951e-13     0.208477 -2.25964e-12
     0.161726 -1.49898e-13     0.208404 -2.25964e-12
     0.161729 -1.49847e-13     0.208334 -2.25964e-12
     0.161731 -1.49795e-13     0.208261 -2.25964e-12
     0.161734 -1.49742e-13     0.208187 -2.25964e-12
     0.161736 -1.49689e-13     0.208114 -2.25964e-12
     0.161739 -1.49637e-13     0.208041 -2.25964e-12
     0.161742 -1.49584e-13     0.207968 -2.25964e-12
     0.161744 -1.49533e-13     0.207897 -2.25964e-12
     0.161747 -1.49471e-13     0.207810 -2.25964e-12
     0.161749 -1.49484e-13     0.207828 -2.25964e-12
     0.161752 -1.49671e-13     0.208089 -2.25964e-12
     0.161755 -1.50070e-13     0.208644 -2.25964e-12
     0.161757 -1.50459e-13     0.209185 -2.25964e-12
     0.161760 -1.50832e-13     0.209702 -2.25964e-12
     0.161763 -1.51192e-13     0.210203 -2.25964e-12
     0.161765 -1.51565e-13     0.210721 -2.25964e-12
     0.161768 -1.51937e-13     0.211240 -2.25964e-12
     0.161770 -1.52310e-13     0.211758 -2.25964e-12
     0.161773 -1.52683e-13     0.212276 -2.25964e-12
     0.161776 -1.53055e-13     0.212794 -2.25964e-12
     0.161778 -1.53416e-13     0.213295 -2.25964e-12
     0.161781 -1.53788e-13     0.213813 -2.25964e-12
     0.161784 -1.54161e-13     0.214331 -2.25964e-12
     0.161786 -1.54536e-13     0.214852 -2.25964e-12
     0.161789 -1.54906e-13     0.215367 -2.25964e-12
     0.161791 -1.55266e-13     0.215868 -2.25964e-12
     0.161794 -1.55639e-13     0.216386 -2.25964e-12
     0.161797 -1.56083e-13     0.217003 -2.25964e-12
     0.161799 -1.56447e-13     0.217509 -2.25964e-12
     0.161802 -1.56862e-13     0.218086 -2.25964e-12
     0.161804 -1.57526e-13     0.219009 -2.25964e-12
     0.161807 -1.58186e-13     0.219927 -2.25964e-12
     0.161810 -1.58824e-13     0.220814 -2.25964e-12
     0.161812 -1.59455e-13     0.221691 -2.25964e-12
     0.161815 -1.60092e-13     0.222577 -2.25964e-12
     0.161818 -1.60726e-13     0.223458 -2.25964e-12
     0.161820 -1.61339e-13     0.224311 -2.25964e-12
     0.161823 -1.61973e-13     0.225192 -2.25964e-12
     0.161825 -1.62607e-13     0.226073 -2.25964e-12
     0.161828 -1.63244e-13     0.226960 -2.25964e-12
     0.161831 -1.63878e-13     0.227841 -2.25964e-12
     0.161833 -1.64512e-13     0.228722 -2.25964e-12
     0.161836 -1.65125e-13     0.229574 -2.25964e-12
     0.161838 -1.65759e-13     0.230456 -2.25964e-12
     0.161841 -1.66397e-13     0.231342 -2.25964e-12
     0.161844 -1.67028e-13     0.232220 -2.25964e-12
     0.161846 -1.67777e-13     0.233262 -2.25964e-12
     0.161849 -1.68265e-13     0.233940 -2.25964e-12
     0.161852 -1.68443e-13     0.234187 -2.25964e-12
     0.161854 -1.68431e-13     0.234170 -2.25964e-12
     0.161857 -1.68360e-13     0.234072 -2.25964e-12
     0.161859 -1.68292e-13     0.233978 -2.25964e-12
     0.161862 -1.68227e-13     0.233887 -2.25964e-12
     0.161865 -1.68159e-13     0.233793 -2.25964e-12
     0.161867 -1.68092e-13     0.233699 -2.25964e-12
     0.161870 -1.68024e-13     0.233604 -2.25964e-12
     0.161873 -1.67956e-13     0.233511 -2.25964e-12
     0.161875 -1.67891e-13     0.233420 -2.25964e-12
     0.161878 -1.67823e-13     0.233325 -2.25964e-12
     0.161880 -1.67755e-13     0.233231 -2.25964e-12
     0.161883 -1.67687e-13     0.233137 -2.25964e-12
     0.161886 -1.67620e-13     0.233043 -2.25964e-12
     0.161888 -1.67555e-13     0.232952 -2.25964e-12
     0.161891 -1.67487e-13     0.232858 -2.25964e-12
     0.161894 -1.67419e-13     0.232764 -2.25964e-12
     0.161896 -1.67340e-13     0.232654 -2.25964e-12
     0.161899 -1.67268e-13     0.232554 -2.25964e-12
     0.161901 -1.67192e-13     0.232447 -2.25964e-12
     0.161904 -1.67056e-13     0.232259 -2.25964e-12
     0.161907 -1.66890e-13     0.232029 -2.25964e-12
     0.161909 -1.66745e-13     0.231827 -2.25964e-12
     0.161912 -1.66606e-13     0.231633 -2.25964e-12
     0.161914 -1.66460e-13     0.231431 -2.25964e-12
     0.161917 -1.66315e-13     0.231229 -2.25964e-12
     0.161920 -1.66171e-13     0.231028 -2.25964e-12
     0.161922 -1.66026e-13     0.230827 -2.25964e-12
     0.161925 -1.65886e-13     0.230632 -2.25964e-12
     0.161928 -1.65740e-13     0.230430 -2.25964e-12
     0.161930 -1.65596e-13     0.230228 -2.25964e-12
     0.161933 -1.65450e-13     0.230026 -2.25964e-12
     0.161935 -1.65305e-13     0.229825 -2.25964e-12
     0.161938 -1.65165e-13     0.229630 -2.25964e-12
     0.161941 -1.65020e-13     0.229428 -2.25964e-12
     0.161943 -1.64875e-13     0.229226 -2.25964e-12
     0.161946 -1.64705e-13     0.228990 -2.25964e-12
     0.161949 -1.64543e-13     0.228764 -2.25964e-12
     0.161951 -1.64323e-13     0.228460 -2.25964e-12
     0.161954 -1.63910e-13     0.227885 -2.25964e-12
     0.161956 -1.63375e-13     0.227141 -2.25964e-12
     0.161959 -1.62933e-13     0.226526 -2.25964e-12
     0.161962 -1.62476e-13     0.225891 -2.25964e-12
     0.161964 -1.62016e-13     0.225252 -2.25964e-12
     0.161967 -1.61559e-13     0.224617 -2.25964e-12
     0.161970 -1.61100e-13     0.223978 -2.25964e-12
     0.161972 -1.60656e-13     0.223360 -2.25964e-12
     0.161975 -1.60199e-13     0.222725 -2.25964e-12
     0.161977 -1.59739e-13     0.222086 -2.25964e-12
     0.161980 -1.59282e-13     0.221451 -2.25964e-12
     0.161983 -1.58840e-13     0.220837 -2.25964e-12
     0.161985 -1.58381e-13     0.220198 -2.25964e-12
     0.161988 -1.57924e-13     0.219563 -2.25964e-12
     0.161991 -1.57465e-13     0.218924 -2.25964e-12
     0.161993 -1.57025e-13     0.218313 -2.25964e-12
     0.161996 -1.56500e-13     0.217583 -2.25964e-12
     0.161998 -1.56079e-13     0.216997 -2.25964e-12
     0.162001 -1.55884e-13     0.216726 -2.25964e-12
     0.162004 -1.55812e-13     0.216626 -2.25964e-12
     0.162006 -1.55779e-13     0.216580 -2.25964e-12
     0.162009 -1.55755e-13     0.216547 -2.25964e-12
     0.162012 -1.55731e-13     0.216514 -2.25964e-12
     0.162014 -1.55708e-13     0.216482 -2.25964e-12
     0.162017 -1.55684e-13     0.216449 -2.25964e-12
     0.162019 -1.55660e-13     0.216415 -2.25964e-12
     0.162022 -1.55636e-13     0.216382 -2.25964e-12
     0.162025 -1.55613e-13     0.216350 -2.25964e-12
     0.162027 -1.55589e-13     0.216317 -2.25964e-12
     0.162030 -1.55565e-13     0.216284 -2.25964e-12
     0.162033 -1.55542e-13     0.216250 -2.25964e-12
     0.162035 -1.55518e-13     0.216218 -2.25964e-12
     0.162038 -1.55495e-13     0.216185 -2.25964e-12
     0.162040 -1.55471e-13     0.216152 -2.25964e-12
     0.162043 -1.55447e-13     0.216118 -2.25964e-12
     0.162046 -1.55421e-13     0.216083 -2.25964e-12
     0.162048 -1.55422e-13     0.216084 -2.25964e-12
     0.162051 -1.55536e-13     0.216243 -2.25964e-12
     0.162054 -1.55876e-13     0.216716 -2.25964e-12
     0.162056 -1.56364e-13     0.217393 -2.25964e-12
     0.162059 -1.56798e-13     0.217997 -2.25964e-12
     0.162061 -1.57231e-13     0.218600 -2.25964e-12
     0.162064 -1.57662e-13     0.219199 -2.25964e-12
     0.162067 -1.58079e-13     0.219778 -2.25964e-12
     0.162069 -1.58512e-13     0.220380 -2.25964e-12
     0.162072 -1.58946e-13     0.220983 -2.25964e-12
     0.162075 -1.59362e-13     0.221562 -2.25964e-12
     0.162077 -1.59796e-13     0.222165 -2.25964e-12
     0.162080 -1.60229e-13     0.222768 -2.25964e-12
     0.162082 -1.60660e-13     0.223367 -2.25964e-12
     0.162085 -1.61077e-13     0.223946 -2.25964e-12
     0.162088 -1.61513e-13     0.224552 -2.25964e-12
     0.162090 -1.61944e-13     0.225151 -2.25964e-12
     0.162093 -1.62378e-13     0.225755 -2.25964e-12
     0.162096 -1.62844e-13     0.226403 -2.25964e-12
     0.162098 -1.63337e-13     0.227088 -2.25964e-12
     0.162101 -1.63836e-13     0.227782 -2.25964e-12
     0.162103 -1.64697e-13     0.228979 -2.25964e-12
     0.162106 -1.65982e-13     0.230765 -2.25964e-12
